epoch,accuracy,loss,val_accuracy,val_loss
0,0.16244874894618988,5.338838577270508,0.0056647262535989285,11.04991340637207
1,0.2410980463027954,4.264048099517822,0.008555689826607704,14.447977066040039
2,0.27177804708480835,3.9572067260742188,0.007676681037992239,14.178836822509766
3,0.29621461033821106,3.715292453765869,0.010137907229363918,10.794794082641602
4,0.31693124771118164,3.5256459712982178,0.010489510372281075,10.453611373901367
5,0.3327086269855499,3.3889474868774414,0.012091260403394699,10.043691635131836
6,0.34640029072761536,3.271090507507324,0.014122748747467995,9.873859405517578
7,0.3586671054363251,3.1696574687957764,0.01402508094906807,9.973498344421387
