epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.011568251997232437,0.0010000000474974513,6.750092029571533,4.094417090527713e-05,11.570330619812012
1,0.01388268917798996,0.0010000000474974513,5.884833335876465,0.00010236043453915045,11.572172164916992
2,0.014172388240695,0.0010000000474974513,5.623043537139893,0.00010236043453915045,11.896293640136719
3,0.01447625644505024,0.0010000000474974513,5.522461414337158,0.00010236043453915045,11.995098114013672
4,0.014202302321791649,0.0010000000474974513,5.473069190979004,0.00010236043453915045,12.09660816192627
5,0.014380214735865593,0.0010000000474974513,5.440808296203613,0.00010236043453915045,12.188132286071777
